id,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
299,04-06-2020,4,6,2020,20,0,Albania,AL,ALB,2862427,Europe,7.68578552
300,03-06-2020,3,6,2020,21,0,Albania,AL,ALB,2862427,Europe,7.51110858
301,02-06-2020,2,6,2020,6,0,Albania,AL,ALB,2862427,Europe,6.81240081
302,01-06-2020,1,6,2020,15,0,Albania,AL,ALB,2862427,Europe,6.67265925
303,31-05-2020,31,5,2020,23,0,Albania,AL,ALB,2862427,Europe,6.60278847
304,30-05-2020,30,5,2020,23,0,Albania,AL,ALB,2862427,Europe,6.39317614
305,29-05-2020,29,5,2020,26,0,Albania,AL,ALB,2862427,Europe,6.2184992
306,28-05-2020,28,5,2020,21,0,Albania,AL,ALB,2862427,Europe,5.93901609
307,27-05-2020,27,5,2020,25,1,Albania,AL,ALB,2862427,Europe,5.34511448
308,26-05-2020,26,5,2020,6,0,Albania,AL,ALB,2862427,Europe,4.61147131
309,25-05-2020,25,5,2020,9,1,Albania,AL,ALB,2862427,Europe,4.54160054
310,24-05-2020,24,5,2020,8,0,Albania,AL,ALB,2862427,Europe,4.6464067
311,23-05-2020,23,5,2020,12,0,Albania,AL,ALB,2862427,Europe,4.57653593
312,22-05-2020,22,5,2020,5,0,Albania,AL,ALB,2862427,Europe,4.43679437
313,21-05-2020,21,5,2020,15,0,Albania,AL,ALB,2862427,Europe,4.61147131
314,20-05-2020,20,5,2020,1,0,Albania,AL,ALB,2862427,Europe,4.50666515
315,19-05-2020,19,5,2020,2,0,Albania,AL,ALB,2862427,Europe,5.06563137
316,18-05-2020,18,5,2020,13,0,Albania,AL,ALB,2862427,Europe,5.2752437
317,17-05-2020,17,5,2020,17,0,Albania,AL,ALB,2862427,Europe,5.03069598
318,16-05-2020,16,5,2020,18,0,Albania,AL,ALB,2862427,Europe,4.68134209
319,15-05-2020,15,5,2020,18,0,Albania,AL,ALB,2862427,Europe,4.36692359
320,14-05-2020,14,5,2020,4,0,Albania,AL,ALB,2862427,Europe,3.98263432
321,13-05-2020,13,5,2020,4,0,Albania,AL,ALB,2862427,Europe,4.40185898
322,12-05-2020,12,5,2020,4,0,Albania,AL,ALB,2862427,Europe,4.75121287
323,11-05-2020,11,5,2020,12,0,Albania,AL,ALB,2862427,Europe,4.9608252
324,10-05-2020,10,5,2020,6,0,Albania,AL,ALB,2862427,Europe,5.03069598
325,09-05-2020,9,5,2020,8,0,Albania,AL,ALB,2862427,Europe,6.00888686
326,08-05-2020,8,5,2020,10,0,Albania,AL,ALB,2862427,Europe,6.25343459
327,07-05-2020,7,5,2020,12,0,Albania,AL,ALB,2862427,Europe,6.91720697
328,06-05-2020,6,5,2020,17,0,Albania,AL,ALB,2862427,Europe,7.37136703
329,05-05-2020,5,5,2020,8,0,Albania,AL,ALB,2862427,Europe,7.65085014
330,04-05-2020,4,5,2020,6,0,Albania,AL,ALB,2862427,Europe,8.13994558
331,03-05-2020,3,5,2020,7,0,Albania,AL,ALB,2862427,Europe,8.41942869
332,02-05-2020,2,5,2020,9,0,Albania,AL,ALB,2862427,Europe,8.48929947
333,01-05-2020,1,5,2020,7,0,Albania,AL,ALB,2862427,Europe,8.90852413
334,30-04-2020,30,4,2020,16,1,Albania,AL,ALB,2862427,Europe,9.50242574
335,29-04-2020,29,4,2020,14,2,Albania,AL,ALB,2862427,Europe,9.6072319
336,28-04-2020,28,4,2020,10,0,Albania,AL,ALB,2862427,Europe,9.39761957
337,27-04-2020,27,4,2020,14,1,Albania,AL,ALB,2862427,Europe,9.78190885
338,26-04-2020,26,4,2020,34,0,Albania,AL,ALB,2862427,Europe,9.74697346
339,25-04-2020,25,4,2020,15,0,Albania,AL,ALB,2862427,Europe,9.15307185
340,24-04-2020,24,4,2020,29,0,Albania,AL,ALB,2862427,Europe,8.87358874
341,23-04-2020,23,4,2020,25,1,Albania,AL,ALB,2862427,Europe,8.17488097
342,22-04-2020,22,4,2020,25,0,Albania,AL,ALB,2862427,Europe,7.89539786
343,21-04-2020,21,4,2020,22,0,Albania,AL,ALB,2862427,Europe,7.23162547
344,20-04-2020,20,4,2020,14,0,Albania,AL,ALB,2862427,Europe,7.02201314
345,19-04-2020,19,4,2020,9,0,Albania,AL,ALB,2862427,Europe,7.51110858
346,18-04-2020,18,4,2020,21,0,Albania,AL,ALB,2862427,Europe,8.20981636
347,17-04-2020,17,4,2020,24,1,Albania,AL,ALB,2862427,Europe,8.41942869
348,16-04-2020,16,4,2020,19,1,Albania,AL,ALB,2862427,Europe,8.20981636
349,15-04-2020,15,4,2020,8,1,Albania,AL,ALB,2862427,Europe,8.10501019
350,14-04-2020,14,4,2020,21,0,Albania,AL,ALB,2862427,Europe,8.52423485
351,13-04-2020,13,4,2020,13,0,Albania,AL,ALB,2862427,Europe,8.17488097
352,12-04-2020,12,4,2020,17,0,Albania,AL,ALB,2862427,Europe,8.24475174
353,11-04-2020,11,4,2020,7,0,Albania,AL,ALB,2862427,Europe,8.03513941
354,10-04-2020,10,4,2020,9,1,Albania,AL,ALB,2862427,Europe,8.20981636
355,09-04-2020,9,4,2020,17,0,Albania,AL,ALB,2862427,Europe,8.87358874
356,08-04-2020,8,4,2020,6,0,Albania,AL,ALB,2862427,Europe,9.08320107
357,07-04-2020,7,4,2020,16,1,Albania,AL,ALB,2862427,Europe,9.67710268
358,06-04-2020,6,4,2020,28,2,Albania,AL,ALB,2862427,Europe,9.50242574
359,05-04-2020,5,4,2020,29,2,Albania,AL,ALB,2862427,Europe,8.97839491
360,04-04-2020,4,4,2020,27,1,Albania,AL,ALB,2862427,Europe,8.17488097
361,03-04-2020,3,4,2020,18,1,Albania,AL,ALB,2862427,Europe,7.23162547
362,02-04-2020,2,4,2020,16,0,Albania,AL,ALB,2862427,Europe,6.98707775
363,01-04-2020,1,4,2020,20,3,Albania,AL,ALB,2862427,Europe,6.56785308
364,31-03-2020,31,3,2020,11,2,Albania,AL,ALB,2862427,Europe,6.00888686
365,30-03-2020,30,3,2020,15,0,Albania,AL,ALB,2862427,Europe,5.93901609
366,29-03-2020,29,3,2020,11,1,Albania,AL,ALB,2862427,Europe,5.55472681
367,28-03-2020,28,3,2020,12,3,Albania,AL,ALB,2862427,Europe,5.34511448
368,27-03-2020,27,3,2020,28,1,Albania,AL,ALB,2862427,Europe,5.2752437
369,26-03-2020,26,3,2020,23,0,Albania,AL,ALB,2862427,Europe,4.71627748
370,25-03-2020,25,3,2020,23,1,Albania,AL,ALB,2862427,Europe,3.94769893
371,24-03-2020,24,3,2020,11,2,Albania,AL,ALB,2862427,Europe,3.28392654
372,23-03-2020,23,3,2020,13,0,Albania,AL,ALB,2862427,Europe,3.03937882
373,22-03-2020,22,3,2020,6,0,Albania,AL,ALB,2862427,Europe,2.65508954
374,21-03-2020,21,3,2020,0,0,Albania,AL,ALB,2862427,Europe,
375,20-03-2020,20,3,2020,11,0,Albania,AL,ALB,2862427,Europe,
376,19-03-2020,19,3,2020,4,1,Albania,AL,ALB,2862427,Europe,
377,18-03-2020,18,3,2020,4,0,Albania,AL,ALB,2862427,Europe,
378,17-03-2020,17,3,2020,9,0,Albania,AL,ALB,2862427,Europe,
379,16-03-2020,16,3,2020,4,0,Albania,AL,ALB,2862427,Europe,
380,15-03-2020,15,3,2020,5,0,Albania,AL,ALB,2862427,Europe,
381,14-03-2020,14,3,2020,10,0,Albania,AL,ALB,2862427,Europe,
382,13-03-2020,13,3,2020,12,0,Albania,AL,ALB,2862427,Europe,
383,12-03-2020,12,3,2020,1,1,Albania,AL,ALB,2862427,Europe,
384,11-03-2020,11,3,2020,4,0,Albania,AL,ALB,2862427,Europe,
385,10-03-2020,10,3,2020,4,0,Albania,AL,ALB,2862427,Europe,
386,09-03-2020,9,3,2020,2,0,Albania,AL,ALB,2862427,Europe,
387,19-08-2020,19,8,2020,419,12,Algeria,DZ,DZA,43053054,Africa,16.11964624
388,18-08-2020,18,8,2020,442,9,Algeria,DZ,DZA,43053054,Africa,16.3821131
389,17-08-2020,17,8,2020,450,10,Algeria,DZ,DZA,43053054,Africa,16.53308962
390,16-08-2020,16,8,2020,469,9,Algeria,DZ,DZA,43053054,Africa,16.68406613
391,15-08-2020,15,8,2020,477,10,Algeria,DZ,DZA,43053054,Africa,16.88614239
392,14-08-2020,14,8,2020,488,8,Algeria,DZ,DZA,43053054,Africa,17.08589593
393,13-08-2020,13,8,2020,495,11,Algeria,DZ,DZA,43053054,Africa,17.35068551
394,12-08-2020,12,8,2020,492,10,Algeria,DZ,DZA,43053054,Africa,17.62708866
395,11-08-2020,11,8,2020,498,10,Algeria,DZ,DZA,43053054,Africa,17.975496
396,10-08-2020,10,8,2020,521,9,Algeria,DZ,DZA,43053054,Africa,18.24957644
397,09-08-2020,9,8,2020,538,11,Algeria,DZ,DZA,43053054,Africa,18.41681196
398,08-08-2020,8,8,2020,529,9,Algeria,DZ,DZA,43053054,Africa,18.57243391
399,07-08-2020,7,8,2020,571,12,Algeria,DZ,DZA,43053054,Africa,18.91155039
400,06-08-2020,6,8,2020,551,13,Algeria,DZ,DZA,43053054,Africa,19.00678173
401,05-08-2020,5,8,2020,532,9,Algeria,DZ,DZA,43053054,Africa,19.1066585
402,04-08-2020,4,8,2020,507,8,Algeria,DZ,DZA,43053054,Africa,19.23440785
403,03-08-2020,3,8,2020,515,8,Algeria,DZ,DZA,43053054,Africa,19.46667941
404,02-08-2020,2,8,2020,556,13,Algeria,DZ,DZA,43053054,Africa,19.51313373
405,01-08-2020,1,8,2020,563,10,Algeria,DZ,DZA,43053054,Africa,19.61765593
406,31-07-2020,31,7,2020,602,14,Algeria,DZ,DZA,43053054,Africa,19.6873374
407,30-07-2020,30,7,2020,614,12,Algeria,DZ,DZA,43053054,Africa,19.64785123
408,29-07-2020,29,7,2020,642,11,Algeria,DZ,DZA,43053054,Africa,19.50848829
409,28-07-2020,28,7,2020,616,8,Algeria,DZ,DZA,43053054,Africa,19.241376
410,27-07-2020,27,7,2020,593,9,Algeria,DZ,DZA,43053054,Africa,18.9580047
411,26-07-2020,26,7,2020,605,10,Algeria,DZ,DZA,43053054,Africa,18.70250598
412,25-07-2020,25,7,2020,675,12,Algeria,DZ,DZA,43053054,Africa,18.38893938
413,24-07-2020,24,7,2020,612,13,Algeria,DZ,DZA,43053054,Africa,17.82916492
414,23-07-2020,23,7,2020,594,11,Algeria,DZ,DZA,43053054,Africa,17.47611215
415,22-07-2020,22,7,2020,587,13,Algeria,DZ,DZA,43053054,Africa,17.1857727
416,21-07-2020,21,7,2020,607,9,Algeria,DZ,DZA,43053054,Africa,16.92562855
417,20-07-2020,20,7,2020,535,10,Algeria,DZ,DZA,43053054,Africa,16.59115751
418,19-07-2020,19,7,2020,601,11,Algeria,DZ,DZA,43053054,Africa,16.37282224
419,18-07-2020,18,7,2020,593,5,Algeria,DZ,DZA,43053054,Africa,15.97563787
420,17-07-2020,17,7,2020,585,12,Algeria,DZ,DZA,43053054,Africa,15.55754906
421,16-07-2020,16,7,2020,554,12,Algeria,DZ,DZA,43053054,Africa,15.09300595
422,15-07-2020,15,7,2020,527,10,Algeria,DZ,DZA,43053054,Africa,14.6540127
423,14-07-2020,14,7,2020,494,7,Algeria,DZ,DZA,43053054,Africa,14.21037402
424,13-07-2020,13,7,2020,483,7,Algeria,DZ,DZA,43053054,Africa,13.75512176
425,12-07-2020,12,7,2020,470,8,Algeria,DZ,DZA,43053054,Africa,13.34167839
426,11-07-2020,11,7,2020,434,8,Algeria,DZ,DZA,43053054,Africa,12.90733057
427,10-07-2020,10,7,2020,460,10,Algeria,DZ,DZA,43053054,Africa,12.45672374
428,09-07-2020,9,7,2020,469,10,Algeria,DZ,DZA,43053054,Africa,11.84584954
429,08-07-2020,8,7,2020,475,9,Algeria,DZ,DZA,43053054,Africa,11.15600301
430,07-07-2020,7,7,2020,463,7,Algeria,DZ,DZA,43053054,Africa,10.41505673
431,06-07-2020,6,7,2020,441,6,Algeria,DZ,DZA,43053054,Africa,9.68572404
432,05-07-2020,5,7,2020,430,9,Algeria,DZ,DZA,43053054,Africa,8.98658664
433,04-07-2020,4,7,2020,413,9,Algeria,DZ,DZA,43053054,Africa,8.28280382
434,03-07-2020,3,7,2020,385,8,Algeria,DZ,DZA,43053054,Africa,7.59992543
435,02-07-2020,2,7,2020,365,8,Algeria,DZ,DZA,43053054,Africa,6.97743765
436,01-07-2020,1,7,2020,336,7,Algeria,DZ,DZA,43053054,Africa,6.41069505
437,30-06-2020,30,6,2020,298,8,Algeria,DZ,DZA,43053054,Africa,5.89969761
438,29-06-2020,29,6,2020,305,5,Algeria,DZ,DZA,43053054,Africa,5.46767251
439,28-06-2020,28,6,2020,283,7,Algeria,DZ,DZA,43053054,Africa,5.01242026
440,27-06-2020,27,6,2020,240,7,Algeria,DZ,DZA,43053054,Africa,4.61523589
441,26-06-2020,26,6,2020,197,9,Algeria,DZ,DZA,43053054,Africa,4.31096015
442,25-06-2020,25,6,2020,172,8,Algeria,DZ,DZA,43053054,Africa,4.09727031
443,24-06-2020,24,6,2020,156,9,Algeria,DZ,DZA,43053054,Africa,3.93468022
444,23-06-2020,23,6,2020,149,7,Algeria,DZ,DZA,43053054,Africa,3.84409431
445,22-06-2020,22,6,2020,140,8,Algeria,DZ,DZA,43053054,Africa,3.75583112
446,21-06-2020,21,6,2020,127,12,Algeria,DZ,DZA,43053054,Africa,3.67221336
447,20-06-2020,20,6,2020,119,14,Algeria,DZ,DZA,43053054,Africa,3.64434077
448,19-06-2020,19,6,2020,117,12,Algeria,DZ,DZA,43053054,Africa,3.60950004
449,18-06-2020,18,6,2020,121,11,Algeria,DZ,DZA,43053054,Africa,3.81389901
450,17-06-2020,17,6,2020,116,11,Algeria,DZ,DZA,43053054,Africa,3.53285042
451,16-06-2020,16,6,2020,112,10,Algeria,DZ,DZA,43053054,Africa,3.52588228
452,15-06-2020,15,6,2020,109,7,Algeria,DZ,DZA,43053054,Africa,3.54214128
453,14-06-2020,14,6,2020,112,9,Algeria,DZ,DZA,43053054,Africa,3.58395017
454,13-06-2020,13,6,2020,109,10,Algeria,DZ,DZA,43053054,Africa,3.63272719
455,12-06-2020,12,6,2020,105,9,Algeria,DZ,DZA,43053054,Africa,3.69776323
456,11-06-2020,11,6,2020,102,8,Algeria,DZ,DZA,43053054,Africa,3.77905828
457,10-06-2020,10,6,2020,117,9,Algeria,DZ,DZA,43053054,Africa,3.91377578
458,09-06-2020,9,6,2020,111,8,Algeria,DZ,DZA,43053054,Africa,4.09262488
459,08-06-2020,8,6,2020,104,9,Algeria,DZ,DZA,43053054,Africa,4.29237842
460,07-06-2020,7,6,2020,115,8,Algeria,DZ,DZA,43053054,Africa,4.49910011
461,06-06-2020,6,6,2020,104,9,Algeria,DZ,DZA,43053054,Africa,4.68491736
462,05-06-2020,5,6,2020,205,14,Algeria,DZ,DZA,43053054,Africa,4.8846709
463,04-06-2020,4,6,2020,0,0,Algeria,DZ,DZA,43053054,Africa,4.8405393
464,03-06-2020,3,6,2020,113,6,Algeria,DZ,DZA,43053054,Africa,5.22378738
465,02-06-2020,2,6,2020,119,8,Algeria,DZ,DZA,43053054,Africa,5.37011846
466,01-06-2020,1,6,2020,127,7,Algeria,DZ,DZA,43053054,Africa,5.51644954
467,31-05-2020,31,5,2020,133,8,Algeria,DZ,DZA,43053054,Africa,5.68136235
468,30-05-2020,30,5,2020,137,8,Algeria,DZ,DZA,43053054,Africa,5.81840257
469,29-05-2020,29,5,2020,140,7,Algeria,DZ,DZA,43053054,Africa,5.93453835
470,28-05-2020,28,5,2020,160,6,Algeria,DZ,DZA,43053054,Africa,6.04835141
471,27-05-2020,27,5,2020,194,8,Algeria,DZ,DZA,43053054,Africa,6.10874202
472,26-05-2020,26,5,2020,197,9,Algeria,DZ,DZA,43053054,Africa,6.06693314
473,25-05-2020,25,5,2020,193,8,Algeria,DZ,DZA,43053054,Africa,5.99957439
474,24-05-2020,24,5,2020,195,10,Algeria,DZ,DZA,43053054,Africa,5.93453835
475,23-05-2020,23,5,2020,190,7,Algeria,DZ,DZA,43053054,Africa,5.92060206
476,22-05-2020,22,5,2020,186,7,Algeria,DZ,DZA,43053054,Africa,5.91363391
477,21-05-2020,21,5,2020,165,7,Algeria,DZ,DZA,43053054,Africa,5.91131119
478,20-05-2020,20,5,2020,176,6,Algeria,DZ,DZA,43053054,Africa,5.8973749
479,19-05-2020,19,5,2020,182,7,Algeria,DZ,DZA,43053054,Africa,5.92989292
480,18-05-2020,18,5,2020,198,6,Algeria,DZ,DZA,43053054,Africa,5.91131119
481,17-05-2020,17,5,2020,192,6,Algeria,DZ,DZA,43053054,Africa,5.8671796
482,16-05-2020,16,5,2020,187,7,Algeria,DZ,DZA,43053054,Africa,5.7487211
483,15-05-2020,15,5,2020,189,7,Algeria,DZ,DZA,43053054,Africa,5.65813519
484,14-05-2020,14,5,2020,186,7,Algeria,DZ,DZA,43053054,Africa,5.58613101
485,13-05-2020,13,5,2020,176,8,Algeria,DZ,DZA,43053054,Africa,5.61632631
486,12-05-2020,12,5,2020,168,5,Algeria,DZ,DZA,43053054,Africa,5.51412683
487,11-05-2020,11,5,2020,165,8,Algeria,DZ,DZA,43053054,Africa,5.43747721
488,10-05-2020,10,5,2020,189,6,Algeria,DZ,DZA,43053054,Africa,5.3468913
489,09-05-2020,9,5,2020,187,5,Algeria,DZ,DZA,43053054,Africa,5.20752837
490,08-05-2020,8,5,2020,185,7,Algeria,DZ,DZA,43053054,Africa,5.05190642
491,07-05-2020,7,5,2020,159,6,Algeria,DZ,DZA,43053054,Africa,4.84750745
492,06-05-2020,6,5,2020,190,5,Algeria,DZ,DZA,43053054,Africa,4.70814451
493,05-05-2020,5,5,2020,174,2,Algeria,DZ,DZA,43053054,Africa,4.4828411
494,04-05-2020,4,5,2020,179,4,Algeria,DZ,DZA,43053054,Africa,4.28541028
495,03-05-2020,3,5,2020,141,6,Algeria,DZ,DZA,43053054,Africa,4.08797945
496,02-05-2020,2,5,2020,148,3,Algeria,DZ,DZA,43053054,Africa,4.03223428
497,01-05-2020,1,5,2020,158,6,Algeria,DZ,DZA,43053054,Africa,4.03687971
498,30-04-2020,30,4,2020,199,7,Algeria,DZ,DZA,43053054,Africa,3.92074393
499,29-04-2020,29,4,2020,132,5,Algeria,DZ,DZA,43053054,Africa,3.66756793
500,28-04-2020,28,4,2020,135,7,Algeria,DZ,DZA,43053054,Africa,3.56304572
501,27-04-2020,27,4,2020,126,6,Algeria,DZ,DZA,43053054,Africa,3.4097465
502,26-04-2020,26,4,2020,129,4,Algeria,DZ,DZA,43053054,Africa,3.32380602
503,25-04-2020,25,4,2020,120,8,Algeria,DZ,DZA,43053054,Africa,3.1728295
504,24-04-2020,24,4,2020,97,5,Algeria,DZ,DZA,43053054,Africa,3.11476161
505,23-04-2020,23,4,2020,99,10,Algeria,DZ,DZA,43053054,Africa,3.10779347
506,22-04-2020,22,4,2020,93,8,Algeria,DZ,DZA,43053054,Africa,3.11940705
507,21-04-2020,21,4,2020,89,9,Algeria,DZ,DZA,43053054,Africa,3.0079167
508,20-04-2020,20,4,2020,94,8,Algeria,DZ,DZA,43053054,Africa,3.04043472
509,19-04-2020,19,4,2020,117,3,Algeria,DZ,DZA,43053054,Africa,2.98236683
510,18-04-2020,18,4,2020,150,16,Algeria,DZ,DZA,43053054,Africa,2.89642635
511,17-04-2020,17,4,2020,108,12,Algeria,DZ,DZA,43053054,Africa,2.97772139
512,16-04-2020,16,4,2020,90,11,Algeria,DZ,DZA,43053054,Africa,3.04972558
513,15-04-2020,15,4,2020,87,12,Algeria,DZ,DZA,43053054,Africa,3.14495692
514,14-04-2020,14,4,2020,69,20,Algeria,DZ,DZA,43053054,Africa,3.24947912
515,13-04-2020,13,4,2020,89,18,Algeria,DZ,DZA,43053054,Africa,3.25876998
516,12-04-2020,12,4,2020,64,19,Algeria,DZ,DZA,43053054,Africa,3.18444308
517,11-04-2020,11,4,2020,95,21,Algeria,DZ,DZA,43053054,Africa,3.14031149
518,10-04-2020,10,4,2020,94,30,Algeria,DZ,DZA,43053054,Africa,3.01720756
519,09-04-2020,9,4,2020,104,12,Algeria,DZ,DZA,43053054,Africa,2.94984881
520,08-04-2020,8,4,2020,45,20,Algeria,DZ,DZA,43053054,Africa,2.79654958
521,07-04-2020,7,4,2020,103,21,Algeria,DZ,DZA,43053054,Africa,2.77099971
522,06-04-2020,6,4,2020,69,22,Algeria,DZ,DZA,43053054,Africa,2.59911875
523,05-04-2020,5,4,2020,80,25,Algeria,DZ,DZA,43053054,Africa,2.58285974
524,04-04-2020,4,4,2020,185,42,Algeria,DZ,DZA,43053054,Africa,2.48298297
525,03-04-2020,3,4,2020,139,5,Algeria,DZ,DZA,43053054,Africa,2.08115317
526,02-04-2020,2,4,2020,131,14,Algeria,DZ,DZA,43053054,Africa,1.80010459
527,01-04-2020,1,4,2020,132,9,Algeria,DZ,DZA,43053054,Africa,1.52370143
528,31-03-2020,31,3,2020,73,4,Algeria,DZ,DZA,43053054,Africa,1.2217484
529,30-03-2020,30,3,2020,57,2,Algeria,DZ,DZA,43053054,Africa,1.07541732
530,29-03-2020,29,3,2020,45,3,Algeria,DZ,DZA,43053054,Africa,0.9685724
531,28-03-2020,28,3,2020,42,1,Algeria,DZ,DZA,43053054,Africa,0.88960007
532,27-03-2020,27,3,2020,65,4,Algeria,DZ,DZA,43053054,Africa,0.79436873
533,26-03-2020,26,3,2020,38,2,Algeria,DZ,DZA,43053054,Africa,0.6550058
534,25-03-2020,25,3,2020,34,2,Algeria,DZ,DZA,43053054,Africa,0.56674261
535,24-03-2020,24,3,2020,29,0,Algeria,DZ,DZA,43053054,Africa,0.49473842
536,23-03-2020,23,3,2020,62,2,Algeria,DZ,DZA,43053054,Africa,0.43899325
537,22-03-2020,22,3,2020,37,5,Algeria,DZ,DZA,43053054,Africa,0.31124389
538,21-03-2020,21,3,2020,12,3,Algeria,DZ,DZA,43053054,Africa,0.22994884
539,20-03-2020,20,3,2020,18,1,Algeria,DZ,DZA,43053054,Africa,0.20207626
540,19-03-2020,19,3,2020,12,1,Algeria,DZ,DZA,43053054,Africa,0.16491281
541,18-03-2020,18,3,2020,2,1,Algeria,DZ,DZA,43053054,Africa,0.13704022
542,17-03-2020,17,3,2020,10,0,Algeria,DZ,DZA,43053054,Africa,0.13239479
543,16-03-2020,16,3,2020,11,2,Algeria,DZ,DZA,43053054,Africa,0.10916763
544,15-03-2020,15,3,2020,11,0,Algeria,DZ,DZA,43053054,Africa,0.08594048
545,14-03-2020,14,3,2020,1,1,Algeria,DZ,DZA,43053054,Africa,0.06039061
546,13-03-2020,13,3,2020,5,1,Algeria,DZ,DZA,43053054,Africa,0.05806789
547,12-03-2020,12,3,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0.04645431
548,09-03-2020,9,3,2020,3,0,Algeria,DZ,DZA,43053054,Africa,0.04645431
549,06-03-2020,6,3,2020,5,0,Algeria,DZ,DZA,43053054,Africa,0.03948617
550,05-03-2020,5,3,2020,7,0,Algeria,DZ,DZA,43053054,Africa,0.02787259
551,04-03-2020,4,3,2020,2,0,Algeria,DZ,DZA,43053054,Africa,0.01161358
552,02-03-2020,2,3,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0.00696815
553,01-03-2020,1,3,2020,2,0,Algeria,DZ,DZA,43053054,Africa,0.00696815
554,29-02-2020,29,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0.00232272
555,28-02-2020,28,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0.00232272
556,27-02-2020,27,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0.00232272
557,26-02-2020,26,2,2020,1,0,Algeria,DZ,DZA,43053054,Africa,0.00232272
558,25-02-2020,25,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
559,24-02-2020,24,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
560,23-02-2020,23,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
561,22-02-2020,22,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
562,21-02-2020,21,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
563,20-02-2020,20,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
564,19-02-2020,19,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
565,18-02-2020,18,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
566,17-02-2020,17,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
567,16-02-2020,16,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
568,15-02-2020,15,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
569,14-02-2020,14,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
570,13-02-2020,13,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
571,12-02-2020,12,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
572,11-02-2020,11,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
573,10-02-2020,10,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
574,09-02-2020,9,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
575,08-02-2020,8,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
576,07-02-2020,7,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
577,06-02-2020,6,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
578,05-02-2020,5,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
579,04-02-2020,4,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
580,03-02-2020,3,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
581,02-02-2020,2,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
582,01-02-2020,1,2,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
583,31-01-2020,31,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
584,30-01-2020,30,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
585,29-01-2020,29,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
586,28-01-2020,28,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
587,27-01-2020,27,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
588,26-01-2020,26,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
589,25-01-2020,25,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
590,24-01-2020,24,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
591,23-01-2020,23,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
592,22-01-2020,22,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
593,21-01-2020,21,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
594,20-01-2020,20,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
595,19-01-2020,19,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
596,18-01-2020,18,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
597,17-01-2020,17,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
598,16-01-2020,16,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
599,15-01-2020,15,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
600,14-01-2020,14,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
601,13-01-2020,13,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,0
602,12-01-2020,12,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
603,11-01-2020,11,1,2020,0,0,Algeria,DZ,DZA,43053054,Africa,
